lead_score,lead_reasons,name,category,cat_fit,address,phone,phone_e164,phone_valid,whatsapp,wa_listed,business_status,last_review,review_age_days,photos,website,has_website,rating,reviews,search_query,search_location,scraped_date,maps_url
2,Rating 5.0,Despacho Jurídico Aguilar,Lawyer,True," Edificio Chapa, de Monterrery, Emilio Carranza 732-octavo piso despacho 805, Centro, 64000 Monterrey, N.L.",,,False,,False,open,,,,,False,5.0,,despacho juridico,Monterrey Mexico,2026-06-15,https://www.google.com/maps/place/Despacho+Jur%C3%ADdico+Aguilar/data=!4m7!3m6!1s0x8662bf07035d7ad3:0x51e6e1f3fa5cea0e!8m2!3d25.6684799!4d-100.3130218!16s%2Fg%2F11pysn1xdv!19sChIJ03pdAwe_YoYRDupc-vPh5lE
2,Sitio web (formal),Uresti & Asociados Abogados,Paralegal services provider,True," Calle Gral. Carlos Salazar Ote. 2333, Obrera, 64010 Monterrey, N.L.",81 8377 9177,+528183779177,True,https://wa.me/528183779177,False,open,,,,http://www.uresti.mx/,True,3.1,,despacho juridico,Monterrey Mexico,2026-06-15,https://www.google.com/maps/place/Uresti+%26+Asociados+Abogados/data=!4m7!3m6!1s0x8662956300000001:0x6b8ede4b9f506620!8m2!3d25.6801013!4d-100.2915618!16s%2Fg%2F11c5bm5rmn!19sChIJAQAAAGOVYoYRIGZQn0vejms
2,Rating 4.8,Abogados Puebla Asesoría Jurídica Gratuita,Lawyer,True," C. 7 Sur, Centro histórico de Puebla, 72000 Heroica Puebla de Zaragoza, Pue.",222 323 5863,+522223235863,True,https://wa.me/522223235863,False,open,,,,,False,4.8,,despacho juridico,Puebla Mexico,2026-06-15,https://www.google.com/maps/place/Abogados+Puebla+Asesor%C3%ADa+Jur%C3%ADdica+Gratuita/data=!4m7!3m6!1s0x85cfc172e05def1b:0xa298e96404930d5a!8m2!3d19.0455861!4d-98.2037086!16s%2Fg%2F11h26rrjg5!19sChIJG-9d4HLBz4URWg2TBGTpmKI
2,Rating 5.0,DESPACHO JURIDICO DE ABOGADOS LABORALES,Labor relations attorney,True," Calle 23 Ote. 812-Int.13, Antigua Francisco Villa, 72500 Heroica Puebla de Zaragoza, Pue.",222 434 1719,+522224341719,True,https://wa.me/522224341719,False,open,,,,,False,5.0,,despacho juridico,Puebla Mexico,2026-06-15,https://www.google.com/maps/place/DESPACHO+JURIDICO+DE+ABOGADOS+LABORALES/data=!4m7!3m6!1s0x85cfc0ea565c2d8d:0x63b4d23d986e6f74!8m2!3d19.0328185!4d-98.1971335!16s%2Fg%2F11c0rnxpm_!19sChIJjS1cVurAz4URdG9umD3StGM
2,Sitio web (formal),Bufete de Ciencias Jurídicas,Lawyer,True," Calle 3 Ote. 1611 -D, Azcarate, 72501 Heroica Puebla de Zaragoza, Pue.",222 246 9016,+522222469016,True,https://wa.me/522222469016,False,open,,,,http://www.icipuebla.com/,True,3.7,,despacho juridico,Puebla Mexico,2026-06-15,https://www.google.com/maps/place/Bufete+de+Ciencias+Jur%C3%ADdicas/data=!4m7!3m6!1s0x85cfc0ee29314391:0x1215bdca72da9f26!8m2!3d19.0382357!4d-98.188986!16s%2Fg%2F1tdpmdyk!19sChIJkUMxKe7Az4URJp_acsq9FRI
1,Rating 4.4,Condominios Retama,Condominium complex,True," Puerta del Sol Nte. 201, Dinastía, 64639 Monterrey, N.L.",81 1771 6900,+528117716900,True,https://wa.me/528117716900,False,open,,,,,False,4.4,,administracion de condominios,Monterrey Mexico,2026-06-15,https://www.google.com/maps/place/Condominios+Retama/data=!4m7!3m6!1s0x86629641787797cb:0x143c9b6888d70a8!8m2!3d25.6996647!4d-100.375016!16s%2Fg%2F1tmqgmw2!19sChIJy5d3eEGWYoYRqHCNiLbJQwE
1,Rating 4.4,Torre Zafiro,Condominium complex,True," Hacienda San Francisco 201, Hacienda de San Francisco, 64710 Monterrey, N.L.",81 4644 5669,+528146445669,True,https://wa.me/528146445669,False,open,,,,,False,4.4,,administracion de condominios,Monterrey Mexico,2026-06-15,https://www.google.com/maps/place/Torre+Zafiro/data=!4m7!3m6!1s0x8662bff3d00cb87b:0xfb3fc132db4bcb1e!8m2!3d25.6641114!4d-100.3464997!16s%2Fg%2F11j43w67q_!19sChIJe7gM0PO_YoYRHstL2zLBP_s
1,Rating 4.3,Residencias Condotec,Condominium complex,True," Av. Eugenio Garza Sada Sur 2760, Tecnologico, Distrito Tec, 64700 Monterrey, N.L.",81 1366 3200,+528113663200,True,https://wa.me/528113663200,False,open,,,,,False,4.3,,administracion de condominios,Monterrey Mexico,2026-06-15,https://www.google.com/maps/place/Residencias+Condotec/data=!4m7!3m6!1s0x8662bfbb81773f1f:0x717e8687beaffd4f!8m2!3d25.648181!4d-100.2906806!16s%2Fg%2F11bwp2nptz!19sChIJHz93gbu_YoYRT_2vvoeGfnE
1,Rating 4.4,Monte Kalamua MAIN ADMINISTRACIÓN,Condominium complex,True," 77518 Cancún, Quintana Roo",,,False,,False,open,,,,,False,4.4,,administracion de condominios,Cancun Mexico,2026-06-15,https://www.google.com/maps/place/Monte+Kalamua+MAIN+ADMINISTRACI%C3%93N/data=!4m7!3m6!1s0x8f4c2cb103e11f99:0x8444904014011ac7!8m2!3d21.1764049!4d-86.8950424!16s%2Fg%2F11g02sbq21!19sChIJmR_hA7EsTI8RxxoBFECQRIQ
1,Rating 4.3,Liverté Cancún,Property management company,True," Av. José López Portillo Supermanzana 110 01 Manzana L 03, 77539 Cancún, Q.R.",984 134 2290,+529841342290,True,https://wa.me/529841342290,False,open,,,,,False,4.3,,administracion de condominios,Cancun Mexico,2026-06-15,https://www.google.com/maps/place/Livert%C3%A9+Canc%C3%BAn/data=!4m7!3m6!1s0x8f4c2b6b9bce8067:0x7032a11b8d67df3c!8m2!3d21.1242848!4d-86.9284197!16s%2Fg%2F11btxct7lt!19sChIJZ4DOm2srTI8RPN9njRuhMnA
1,Rating 4.4,Condominio Puebla 258,Condominium complex,True," 06700, Roma Nte., Cuauhtémoc, 06700 Ciudad de México, CDMX",55 3136 2016,+525531362016,True,https://wa.me/525531362016,False,open,,,,,False,4.4,,administracion de condominios,Puebla Mexico,2026-06-15,https://www.google.com/maps/place/Condominio+Puebla+258/data=!4m7!3m6!1s0x85d1ffe885a1c8bf:0x27fd28a875d4c124!8m2!3d19.4213632!4d-99.1679558!16s%2Fg%2F11q1ppdwxz!19sChIJv8ihhej_0YURJMHUdago_Sc
1,Rating 4.2,Fletes y mudanzas,Transportation service,True," Calle capulin 400, Capulin #400, 44739 Guadalajara, Jal.",33 1475 1464,+523314751464,True,https://wa.me/523314751464,False,open,,,,,False,4.2,,fletes y mudanzas,Guadalajara Mexico,2026-06-15,https://www.google.com/maps/place/Fletes+y+mudanzas/data=!4m7!3m6!1s0x8428b5b35c6bb4cb:0x5d32bef3a593cabc!8m2!3d20.7365295!4d-103.3591557!16s%2Fg%2F11g4j9t591!19sChIJy7RrXLO1KIQRvMqTpfO-Ml0
1,Rating 4.4,FLETES ECONOMICOS TELLO,Moving service,True," 44200, Artesanos, 44200 Guadalajara, Jal.",33 3220 1792,+523332201792,True,https://wa.me/523332201792,False,open,,,,,False,4.4,,fletes y mudanzas,Guadalajara Mexico,2026-06-15,https://www.google.com/maps/place/FLETES+ECONOMICOS+TELLO/data=!4m7!3m6!1s0x8428b10044f89735:0x9ce7c819f2f47fd5!8m2!3d20.6895478!4d-103.3572992!16s%2Fg%2F11qs_k5f7j!19sChIJNZf4RACxKIQR1X_08hnI55w
1,Rating 4.1,Central de Fletes Monterrey S.A. de C.V.,Moving service,True," Av Acueducto de Tenayuca 83, San José de la Escalera, Gustavo A. Madero, 07630 Ciudad de México, CDMX",55 5039 9004,+525550399004,True,https://wa.me/525550399004,False,open,,,,,False,4.1,,fletes y mudanzas,Monterrey Mexico,2026-06-15,https://www.google.com/maps/place/Central+de+Fletes+Monterrey+S.A.+de+C.V./data=!4m7!3m6!1s0x85d1f82096b5e375:0x1de8fe8b20ea2dc7!8m2!3d19.5275254!4d-99.1634729!16s%2Fg%2F1tc_4flb!19sChIJdeO1liD40YURxy3qIIv-6B0
1,Rating 4.2,MUDANZAS FYMI - SERVICIO ( LOCAL Y NACIONAL ),Trucking company,True," 16 De Septiembre Poniente 609 609, 64720 Monterrey, N.L.",81 8343 6827,+528183436827,True,https://wa.me/528183436827,False,open,,,,,False,4.2,,fletes y mudanzas,Monterrey Mexico,2026-06-15,https://www.google.com/maps/place/MUDANZAS+FYMI+-+SERVICIO+%28+LOCAL+Y+NACIONAL+%29/data=!4m7!3m6!1s0x8662be3182f22f81:0x6a8c69aacad27bf3!8m2!3d25.6629868!4d-100.3206401!16s%2Fg%2F1v9t_b5k!19sChIJgS_ygjG-YoYR83vSyqppjGo
1,Rating 4.0,"Central De Fletes Monterrey, S.a. De C.v.",Moving service,True," San José 83, San Martin Xochinahuac, Azcapotzalco, 02120 Ciudad de México, CDMX",,,False,,False,open,,,,,False,4.0,,fletes y mudanzas,Monterrey Mexico,2026-06-15,"https://www.google.com/maps/place/Central+De+Fletes+Monterrey,+S.a.+De+C.v./data=!4m7!3m6!1s0x85d2029f4453565d:0x7d7958002f24a419!8m2!3d19.4999528!4d-99.194091!16s%2Fg%2F11gf0p5krs!19sChIJXVZTRJ8C0oURGaQkLwBYeX0"
1,Rating 4.1,Fletes y Mudanzas Torres,Moving service,True," Adolfo de La Huerta 402, Vista Montaña 1er Sector, 66216 San Pedro Garza García, N.L.",81 1107 1376,+528111071376,True,https://wa.me/528111071376,False,open,,,,,False,4.1,,fletes y mudanzas,Monterrey Mexico,2026-06-15,https://www.google.com/maps/place/Fletes+y+Mudanzas+Torres/data=!4m7!3m6!1s0x866297daad8db077:0xd8cbe8ec06ad8c50!8m2!3d25.6795987!4d-100.4065931!16s%2Fg%2F1vppsyyr!19sChIJd7CNrdqXYoYRUIytBuzoy9g
1,Rating 4.3,Fletes Mercado Juárez,Moving service,True," Guerrero s/n, Centro, 64000 Monterrey, N.L.",81 8340 4417,+528183404417,True,https://wa.me/528183404417,False,open,,,,,False,4.3,,fletes y mudanzas,Monterrey Mexico,2026-06-15,https://www.google.com/maps/place/Fletes+Mercado+Ju%C3%A1rez/data=!4m7!3m6!1s0x8662958776757f55:0xfce4fbf97a5b5776!8m2!3d25.676355!4d-100.3131955!16s%2Fg%2F1tknkwf6!19sChIJVX91doeVYoYRdldbevn75Pw
1,Rating 4.2,MUDATE FÁCIL,Moving service,True,,222 255 6817,+522222556817,True,https://wa.me/522222556817,False,open,,,,,False,4.2,,fletes y mudanzas,Puebla Mexico,2026-06-15,https://www.google.com/maps/place/MUDATE+F%C3%81CIL/data=!4m7!3m6!1s0x85cfc72df73febd7:0x361efc07f308460b!8m2!3d19.1656266!4d-98.2038621!16s%2Fg%2F11cjj7jwny!19sChIJ1-s_9y3Hz4URC0YI8wf8HjY
1,Rating 4.2,LOGÍSTICA GARCÍA,Trucking company,True," Lago Wetter 147 Col, Cuauhtémoc Pensil, Miguel Hidalgo, 11490 Ciudad de México, CDMX",55 9039 9267,+525590399267,True,https://wa.me/525590399267,False,open,,,,,False,4.2,,empresa de transporte de carga,Ciudad de Mexico,2026-06-15,https://www.google.com/maps/place/LOG%C3%8DSTICA+GARC%C3%8DA/data=!4m7!3m6!1s0x6716fbf7a974a5ed:0x18c06b3df331623e!8m2!3d19.4442458!4d-99.194448!16s%2Fg%2F11mcgbqx20!19sChIJ7aV0qff7FmcRPmIx8z1rwBg
1,Rating 4.4,Transportes Fraylescanos S.A. de C.V.,Trucking company,True," Estaño 33, Maza, Cuauhtémoc, 06270 Ciudad de México, CDMX",55 5526 2220,+525555262220,True,https://wa.me/525555262220,False,open,,,,,False,4.4,,empresa de transporte de carga,Ciudad de Mexico,2026-06-15,https://www.google.com/maps/place/Transportes+Fraylescanos+S.A.+de+C.V./data=!4m7!3m6!1s0x85d1f93e45bce88b:0x625910a88e22d3ae!8m2!3d19.4552949!4d-99.1270372!16s%2Fg%2F1td05d8t!19sChIJi-i8RT750YURrtMijqgQWWI
1,Rating 4.4,Transportes Monterrey Sa De Cv,Transportation service,True," 16 de Septiembre 176, San Martin Xochinahuac, Azcapotzalco, 02150 Ciudad de México, CDMX",55 2626 5400,+525526265400,True,https://wa.me/525526265400,False,open,,,,,False,4.4,,empresa de transporte de carga,Monterrey Mexico,2026-06-15,https://www.google.com/maps/place/Transportes+Monterrey+Sa+De+Cv/data=!4m7!3m6!1s0x85d21ce7601f431d:0x15828cd94cdb69be!8m2!3d19.4955387!4d-99.1923172!16s%2Fg%2F1tjv3w5p!19sChIJHUMfYOcc0oURvmnbTNmMghU
1,Rating 4.2,Transportes Pitic Monterrey,Trucking company,True," I. Comonfort 707, Bella Vista, 64410 Monterrey, N.L.",81 1292 0030,+528112920030,True,https://wa.me/528112920030,False,open,,,,,False,4.2,,empresa de transporte de carga,Monterrey Mexico,2026-06-15,https://www.google.com/maps/place/Transportes+Pitic+Monterrey/data=!4m7!3m6!1s0x866295c6d66020b5:0x9a3005ebfa6d6e9d!8m2!3d25.7032669!4d-100.3192294!16s%2Fg%2F11c2kyyyf7!19sChIJtSBg1saVYoYRnW5t-usFMJo
1,Rating 4.4,Transportes Monterrey S.A. de C.V.,Transportation service,True," Antiguo Camino a S. José de Los Sauces 100, Sin Nombre de Col 13, 66050 Cdad. Gral. Escobedo, N.L.",81 8154 9500,+528181549500,True,https://wa.me/528181549500,False,open,,,,,False,4.4,,empresa de transporte de carga,Monterrey Mexico,2026-06-15,https://www.google.com/maps/place/Transportes+Monterrey+S.A.+de+C.V./data=!4m7!3m6!1s0x8662931bea81438f:0x52127fc01d28afe3!8m2!3d25.8092773!4d-100.292302!16s%2Fg%2F1tfkr5v5!19sChIJj0OB6huTYoYR468oHcB_ElI
1,Rating 4.1,QUIROZ GUERRERO ABOGADOS PENSION ISSSTE,Legal services,True," Priv. Horacio 22-Despacho 400, Polanco, Polanco I Secc, Miguel Hidalgo, 11510 Ciudad de México, CDMX",55 1432 4728,+525514324728,True,https://wa.me/525514324728,False,open,,,,,False,4.1,,despacho juridico,Ciudad de Mexico,2026-06-15,https://www.google.com/maps/place/QUIROZ+GUERRERO+ABOGADOS+PENSION+ISSSTE/data=!4m7!3m6!1s0x85d1fefb906732e1:0x91f53f13d054f9d9!8m2!3d19.4348919!4d-99.2109558!16s%2Fg%2F11gdvqs7xy!19sChIJ4TJnkPv-0YUR2flU0BM_9ZE
1,Rating 4.4,"BUFETE JURÍDICO HERNÁNDEZ HERNÁNDEZ Y ASOCIADOS, S.C.",Paralegal services provider,True," Av. 3 Poniente 2951, La Paz, 72160 Heroica Puebla de Zaragoza, Pue.",222 231 1955,+522222311955,True,https://wa.me/522222311955,False,open,,,,,False,4.4,,despacho juridico,Puebla Mexico,2026-06-15,"https://www.google.com/maps/place/BUFETE+JUR%C3%8DDICO+HERN%C3%81NDEZ+HERN%C3%81NDEZ+Y+ASOCIADOS,+S.C./data=!4m7!3m6!1s0x85cfc6d4f82f94f5:0xfccddd46230debc4!8m2!3d19.0556905!4d-98.2240074!16s%2Fg%2F1pv2036t6!19sChIJ9ZQv-NTGz4URxOsNI0bdzfw"
1,Rating 4.0,Bufete Jurídico Universitario BUAP,Legal services,True," Av 11 Pte 1315, Barrio de Santiago, 72410 Heroica Puebla de Zaragoza, Pue.",,,False,,False,open,,,,,False,4.0,,despacho juridico,Puebla Mexico,2026-06-15,https://www.google.com/maps/place/Bufete+Jur%C3%ADdico+Universitario+BUAP/data=!4m7!3m6!1s0x85cfc153227075b9:0x98f51b3a3fd4dfd9!8m2!3d19.0457208!4d-98.2110087!16s%2Fg%2F11ty71gj9c!19sChIJuXVwIlPBz4UR2d_UPzob9Zg
0,Fuera de vertical | Sitio web (formal) | Rating 5.0,Federación Mexicana de Administradores de Condominios y Edificios (FEME),Government office,False," Huatusco 13, código 2, Roma Sur, Cuauhtémoc, 06760 Ciudad de México, CDMX",55 5584 2921,+525555842921,True,https://wa.me/525555842921,False,open,,,,http://www.feme.mx/,True,5.0,,administracion de condominios,Ciudad de Mexico,2026-06-15,https://www.google.com/maps/place/Federaci%C3%B3n+Mexicana+de+Administradores+de+Condominios+y+Edificios+%28FEME%29/data=!4m7!3m6!1s0x85d2019a2d91bc7d:0x16dabc230e7070ac!8m2!3d19.400801!4d-99.1686589!16s%2Fg%2F11j0v3t4r6!19sChIJfbyRLZoB0oURrHBwDiO82hY
0,,ADMINISTRACION DE CONDOMINIOS AVOC,Condominium complex,True," Claude Debussy 5607, Camichines Vallarta, 45030 Zapopan, Jal.",33 1093 8816,+523310938816,True,https://wa.me/523310938816,False,open,,,,,False,,,administracion de condominios,Guadalajara Mexico,2026-06-15,https://www.google.com/maps/place/ADMINISTRACION+DE+CONDOMINIOS+AVOC/data=!4m7!3m6!1s0x8428afa2f78d2e3f:0xb2c7bc8e19ece65e!8m2!3d20.6751448!4d-103.4324323!16s%2Fg%2F11pzk7h6x0!19sChIJPy6N96KvKIQRXubsGY68x7I
0,Fuera de vertical | Sitio web (formal) | Rating 4.8,Condominio Miraflores,Business administration service,False," Jardines de Miraflores 1020, Jardines de Miraflores, 45601 San Pedro Tlaquepaque, Jal.",,,False,,False,open,,,,https://condominio-miraflores.ueniweb.com/?utm_campaign=gmb,True,4.8,,administracion de condominios,Guadalajara Mexico,2026-06-15,https://www.google.com/maps/place/Condominio+Miraflores/data=!4m7!3m6!1s0x8428aded9304ba63:0x2d545db4d9d6ae81!8m2!3d20.5910493!4d-103.3910165!16s%2Fg%2F11ft2bn81m!19sChIJY7oEk-2tKIQRga7W2bRdVC0
0,,ADMINISTRACION DE INMUEBLES,Property administration service,True," Austral 300, Contry, 64859 Monterrey, N.L.",81 8187 7585,+528181877585,True,https://wa.me/528181877585,False,open,,,,,False,,,administracion de condominios,Monterrey Mexico,2026-06-15,https://www.google.com/maps/place/ADMINISTRACION+DE+INMUEBLES/data=!4m7!3m6!1s0x8662bf1e4bb8ed25:0x8d9ed323fa3b4c82!8m2!3d25.6421528!4d-100.272446!16s%2Fg%2F11vy2lsjhb!19sChIJJe24Sx6_YoYRgkw7-iPTno0
0,Fuera de vertical | Sitio web (formal) | Rating 5.0,ADMI - Administración & Promoción en Salud,Business administration service,False," Oficinas RB, Av Lázaro Cárdenas 2944-Oficina 11, Mirador, 64910 Monterrey, N.L.",81 3134 7384,+528131347384,True,https://wa.me/528131347384,False,open,,,,https://admi.mx/,True,5.0,,administracion de condominios,Monterrey Mexico,2026-06-15,https://www.google.com/maps/place/ADMI+-+Administraci%C3%B3n+%26+Promoci%C3%B3n+en+Salud/data=!4m7!3m6!1s0x8662961a2e350191:0xd2f1855adff7abe8!8m2!3d25.627375!4d-100.2959914!16s%2Fg%2F11f3nlnw5y!19sChIJkQE1LhqWYoYR6Kv331qF8dI
0,,Administración AQUA,Condominium complex,True," Fuente de Loreto, 77560 Cancún, Q.R.",998 889 9730,+529988899730,True,https://wa.me/529988899730,False,open,,,,,False,2.0,,administracion de condominios,Cancun Mexico,2026-06-15,https://www.google.com/maps/place/Administraci%C3%B3n+AQUA/data=!4m7!3m6!1s0x8f4c2bfb913ddec5:0x806008719a73f126!8m2!3d21.1049309!4d-86.8670108!16s%2Fg%2F11n98tdh55!19sChIJxd49kfsrTI8RJvFzmnEIYIA
0,Fuera de vertical | Sitio web (formal) | Rating 4.6,Lahia,Apartment complex,False," Punta Nizuc - Cancún s/n, Zona Hotelera, 77500 Cancún, Q.R.",998 845 7395,+529988457395,True,https://wa.me/529988457395,False,open,,,,http://lahia.com/,True,4.6,,administracion de condominios,Cancun Mexico,2026-06-15,https://www.google.com/maps/place/Lahia/data=!4m7!3m6!1s0x8f4e82603dc7968f:0x92dd0fe747d9041b!8m2!3d21.0413368!4d-86.7827195!16s%2Fg%2F1td5sb6z!19sChIJj5bHPWCCTo8RGwTZR-cP3ZI
0,,Administracion Bienes Raices FG,Real estate rental agency,True," Av 2 Pte 111, Centro, 72000 Heroica Puebla de Zaragoza, Pue.",222 232 0051,+522222320051,True,https://wa.me/522222320051,False,open,,,,,False,,,administracion de condominios,Puebla Mexico,2026-06-15,https://www.google.com/maps/place/Administracion+Bienes+Raices+FG/data=!4m7!3m6!1s0x85cfc0e7612667ab:0x439e6a2f3b51fed6!8m2!3d19.0455024!4d-98.1993028!16s%2Fg%2F1t_hz9_w!19sChIJq2cmYefAz4UR1v5ROy9qnkM
0,,Fletes y mudanzas,Moving service,True," Calz Legaria 14, Tacuba, Miguel Hidalgo, 11410 Ciudad de México, CDMX",55 7033 0307,+525570330307,True,https://wa.me/525570330307,False,open,,,,,False,2.8,,fletes y mudanzas,Ciudad de Mexico,2026-06-15,https://www.google.com/maps/place/Fletes+y+mudanzas/data=!4m7!3m6!1s0x85d20275bc743f03:0x439ec9184b36755f!8m2!3d19.4579567!4d-99.1915438!16s%2Fg%2F1q2wcgz7b!19sChIJAz90vHUC0oURX3U2SxjJnkM
0,,FLETES Y MUDANZAS MONTERRE,Moving service,True," Av. Prof. Moisés Sáenz local 3, Mitras Centro, 64460 Monterrey, N.L.",81 2887 9005,+528128879005,True,https://wa.me/528128879005,False,open,,,,,False,2.3,,fletes y mudanzas,Monterrey Mexico,2026-06-15,https://www.google.com/maps/place/FLETES+Y+MUDANZAS+MONTERRE/data=!4m7!3m6!1s0x866295dfe7859e9f:0xe97e956e55427cee!8m2!3d25.6966048!4d-100.3484179!16s%2Fg%2F11nchf_y2r!19sChIJn56F59-VYoYR7nxCVW6Vfuk
0,,Despacho Jurídico Caramador,Lawyer,True," Barcelona 2494, Santa Monica, 44220 Guadalajara, Jal.",,,False,,False,open,,,,,False,3.5,,despacho juridico,Guadalajara Mexico,2026-06-15,https://www.google.com/maps/place/Despacho+Jur%C3%ADdico+Caramador/data=!4m7!3m6!1s0x8428b1c8a5755883:0xad9d20eaa0a129cb!8m2!3d20.7122131!4d-103.3474314!16s%2Fg%2F1hm5wd532!19sChIJg1h1pcixKIQRyymhoOogna0
0,,Bufete Jurídico Guadalajara,Administrative attorney,True," La Perpetua 1668, colonia el contry, 44210 Guadalajara, Jal.",33 2019 7749,+523320197749,True,https://wa.me/523320197749,False,open,,,,,False,,,despacho juridico,Guadalajara Mexico,2026-06-15,https://www.google.com/maps/place/Bufete+Jur%C3%ADdico+Guadalajara/data=!4m7!3m6!1s0x8428b1844a9bd555:0xc9f059189ba81720!8m2!3d20.7091779!4d-103.3585144!16s%2Fg%2F11n3ptzk9d!19sChIJVdWbSoSxKIQRIBeomxhZ8Mk
0,,Despacho Jurídico de la Universidad,Legal services,True," Calle, Rodrigo Gómez y Penitenciaría S/N, Nueva Morelos, 64180 Monterrey, N.L.",81 8311 8534,+528183118534,True,https://wa.me/528183118534,False,open,,,,,False,3.4,,despacho juridico,Monterrey Mexico,2026-06-15,https://www.google.com/maps/place/Despacho+Jur%C3%ADdico+de+la+Universidad/data=!4m7!3m6!1s0x866295d30e8bc515:0xdede3b7ad0ea9199!8m2!3d25.724645!4d-100.343068!16s%2Fg%2F1tg_9xvj!19sChIJFcWLDtOVYoYRmZHq0Ho73t4
0,,"Servicios Jurídicos Especializados, S.C., Abogados Monterrey",Law firm,True," Dr. José Ma. Coss 215, Centro, 64000 Monterrey, N.L.",81 8343 0316,+528183430316,True,https://wa.me/528183430316,False,open,,,,,False,3.8,,despacho juridico,Monterrey Mexico,2026-06-15,"https://www.google.com/maps/place/Servicios+Jur%C3%ADdicos+Especializados,+S.C.,+Abogados+Monterrey/data=!4m7!3m6!1s0x8662be2a89722333:0xb084af2f4cde35f!8m2!3d25.674486!4d-100.3073467!16s%2Fg%2F12hp0849p!19sChIJMyNyiSq-YoYRX-PN9PJKCAs"
-1,Fuera de vertical | Sitio web (formal) | Rating 4.0,Administracion Alamo Residencial A.C.,Apartment building,False," Biela 3500, Alamo Industrial, 45593 San Pedro Tlaquepaque, Jal.",,,False,,False,open,,,,https://sites.google.com/view/welcomealamoresidencial/home,True,4.0,,administracion de condominios,Guadalajara Mexico,2026-06-15,https://www.google.com/maps/place/Administracion+Alamo+Residencial+A.C./data=!4m7!3m6!1s0x8428b2580ba21f13:0xf6f96a8279af28d1!8m2!3d20.6176547!4d-103.3258213!16s%2Fg%2F11b76j557s!19sChIJEx-iC1iyKIQR0SiveYJq-fY
-1,Fuera de vertical | Sitio web (formal) | Rating 4.0,Administradora San Pablo,Business administration service,False," C. P.º de los Filósofos 1175, Colinas de La Normal, 44270 Guadalajara, Jal.",33 2696 7340,+523326967340,True,https://wa.me/523326967340,False,open,,,,http://admsanpablo.com/,True,4.0,,administracion de condominios,Guadalajara Mexico,2026-06-15,https://www.google.com/maps/place/Administradora+San+Pablo/data=!4m7!3m6!1s0x8428b1c388a55555:0x9b011c295a3f1e9b!8m2!3d20.6948954!4d-103.3435283!16s%2Fg%2F11js880v8f!19sChIJVVWliMOxKIQRmx4_WikcAZs
-1,Fuera de vertical | Sitio web (formal) | Rating 4.4,Real Management S.A de C.V.,Business management consultant,False," Av Bonampaq Lote 61, Depto A B C, Manzana 2 A, S, 77500 Cancún, Q.R.",998 898 0944,+529988980944,True,https://wa.me/529988980944,False,open,,,,http://www.realmanagement.com.mx/,True,4.4,,administracion de condominios,Cancun Mexico,2026-06-15,https://www.google.com/maps/place/Real+Management+S.A+de+C.V./data=!4m7!3m6!1s0x8f4c2ea9b86911f5:0xf137bdd4b59fe6c!8m2!3d21.1672846!4d-86.8208034!16s%2Fg%2F1tctgnt0!19sChIJ9RFpuKkuTI8RbP5ZS917Ew8
-1,Fuera de vertical | Sitio web (formal) | Rating 4.0,GCO Gestión Condominal,Business administration service,False," Av. Sayil esquina Av. Savignac Azuna Corporate Center Piso 11 Malecon Tajamar, 77503 Cancún, Q.R.",998 500 7094,+529985007094,True,https://wa.me/529985007094,False,open,,,,http://www.gestioncondominal.mx/,True,4.0,,administracion de condominios,Cancun Mexico,2026-06-15,https://www.google.com/maps/place/GCO+Gesti%C3%B3n+Condominal/data=!4m7!3m6!1s0x8f4c295c311cc4ed:0x9dfa617ccb7e2e85!8m2!3d21.1484981!4d-86.819183!16s%2Fg%2F11lkd_l8cj!19sChIJ7cQcMVwpTI8RhS5-y3xh-p0
-1,Fuera de vertical | Sitio web (formal) | Rating 4.4,Residencial Isola Cancún,Apartment complex,False," Av. Bonampak 31, Puerto Cancún 2A, Zona Hotelera, 77500 Cancún, Q.R.",33 2801 2974,+523328012974,True,https://wa.me/523328012974,False,open,,,,http://www.isolacancun.com/,True,4.4,,administracion de condominios,Cancun Mexico,2026-06-15,https://www.google.com/maps/place/Residencial+Isola+Canc%C3%BAn/data=!4m7!3m6!1s0x8f4c2ea850c7f1ad:0x7dfdf30bfa277168!8m2!3d21.168876!4d-86.8198198!16s%2Fg%2F11b826cvln!19sChIJrfHHUKguTI8RaHEn-gvz_X0
-1,Fuera de vertical | Sitio web (formal) | Rating 4.2,Drive Me,Truck rental agency,False," Calz Delicias 735, Alamo Oriente, 45560 Guadalajara, Jal.",33 2106 2281,+523321062281,True,https://wa.me/523321062281,False,open,,,,https://www.rentadetransportedecarga.com/,True,4.2,,empresa de transporte de carga,Guadalajara Mexico,2026-06-15,https://www.google.com/maps/place/Drive+Me/data=!4m7!3m6!1s0x8428b3ad1f6afb1d:0xebe53e693c3e44f7!8m2!3d20.626001!4d-103.313606!16s%2Fg%2F1tj1mvf5!19sChIJHftqH62zKIQR90Q-PGk-5es
