lead_score,lead_reasons,name,category,address,phone,phone_e164,phone_valid,whatsapp,wa_listed,business_status,last_review,review_age_days,website,has_website,rating,reviews,search_query,search_location,scraped_date,maps_url
1,Rating 4.0,"Central De Fletes Monterrey, S.a. De C.v.",Moving service," San José 83, San Martin Xochinahuac, Azcapotzalco, 02120 Ciudad de México, CDMX",,,False,,False,open,,,,False,4.0,,fletes y mudanzas,Monterrey Mexico,2026-06-15,"https://www.google.com/maps/place/Central+De+Fletes+Monterrey,+S.a.+De+C.v./data=!4m7!3m6!1s0x85d2029f4453565d:0x7d7958002f24a419!8m2!3d19.4999528!4d-99.194091!16s%2Fg%2F11gf0p5krs!19sChIJXVZTRJ8C0oURGaQkLwBYeX0"
1,Rating 4.1,Fletes y Mudanzas Torres,Moving service," Adolfo de La Huerta 402, Vista Montaña 1er Sector, 66216 San Pedro Garza García, N.L.",81 1107 1376,+528111071376,True,https://wa.me/528111071376,False,open,,,,False,4.1,,fletes y mudanzas,Monterrey Mexico,2026-06-15,https://www.google.com/maps/place/Fletes+y+Mudanzas+Torres/data=!4m7!3m6!1s0x866297daad8db077:0xd8cbe8ec06ad8c50!8m2!3d25.6795987!4d-100.4065931!16s%2Fg%2F1vppsyyr!19sChIJd7CNrdqXYoYRUIytBuzoy9g
1,Rating 4.3,Fletes Mercado Juarez,Moving service," Guerrero s/n, Centro, 64000 Monterrey, N.L.",81 8340 4417,+528183404417,True,https://wa.me/528183404417,False,open,,,,False,4.3,,fletes y mudanzas,Monterrey Mexico,2026-06-15,https://www.google.com/maps/place/Fletes+Mercado+Juarez/data=!4m7!3m6!1s0x8662958776757f55:0xfce4fbf97a5b5776!8m2!3d25.676355!4d-100.3131955!16s%2Fg%2F1tknkwf6!19sChIJVX91doeVYoYRdldbevn75Pw
1,Rating 4.2,MUDATE FÁCIL,Moving service,,222 255 6817,+522222556817,True,https://wa.me/522222556817,False,open,,,,False,4.2,,fletes y mudanzas,Puebla Mexico,2026-06-15,https://www.google.com/maps/place/MUDATE+F%C3%81CIL/data=!4m7!3m6!1s0x85cfc72df73febd7:0x361efc07f308460b!8m2!3d19.1656266!4d-98.2038621!16s%2Fg%2F11cjj7jwny!19sChIJ1-s_9y3Hz4URC0YI8wf8HjY
1,Rating 4.2,LOGÍSTICA GARCÍA,Trucking company," Lago Wetter 147 Col, Cuauhtémoc Pensil, Miguel Hidalgo, 11490 Ciudad de México, CDMX",55 9039 9267,+525590399267,True,https://wa.me/525590399267,False,open,,,,False,4.2,,empresa de transporte de carga,Ciudad de Mexico,2026-06-15,https://www.google.com/maps/place/LOG%C3%8DSTICA+GARC%C3%8DA/data=!4m7!3m6!1s0x6716fbf7a974a5ed:0x18c06b3df331623e!8m2!3d19.4442458!4d-99.194448!16s%2Fg%2F11mcgbqx20!19sChIJ7aV0qff7FmcRPmIx8z1rwBg
1,Rating 4.4,Transportes Fraylescanos S.A. de C.V.,Trucking company," Estaño 33, Maza, Cuauhtémoc, 06270 Ciudad de México, CDMX",55 5526 2220,+525555262220,True,https://wa.me/525555262220,False,open,,,,False,4.4,,empresa de transporte de carga,Ciudad de Mexico,2026-06-15,https://www.google.com/maps/place/Transportes+Fraylescanos+S.A.+de+C.V./data=!4m7!3m6!1s0x85d1f93e45bce88b:0x625910a88e22d3ae!8m2!3d19.4552949!4d-99.1270372!16s%2Fg%2F1td05d8t!19sChIJi-i8RT750YURrtMijqgQWWI
1,Rating 4.4,Transportes Monterrey Sa De Cv,Transportation service," 16 de Septiembre 176, San Martin Xochinahuac, Azcapotzalco, 02150 Ciudad de México, CDMX",55 2626 5400,+525526265400,True,https://wa.me/525526265400,False,open,,,,False,4.4,,empresa de transporte de carga,Monterrey Mexico,2026-06-15,https://www.google.com/maps/place/Transportes+Monterrey+Sa+De+Cv/data=!4m7!3m6!1s0x85d21ce7601f431d:0x15828cd94cdb69be!8m2!3d19.4955387!4d-99.1923172!16s%2Fg%2F1tjv3w5p!19sChIJHUMfYOcc0oURvmnbTNmMghU
1,Rating 4.2,Transportes Pitic Monterrey,Trucking company," I. Comonfort 707, Bella Vista, 64410 Monterrey, N.L.",81 1292 0030,+528112920030,True,https://wa.me/528112920030,False,open,,,,False,4.2,,empresa de transporte de carga,Monterrey Mexico,2026-06-15,https://www.google.com/maps/place/Transportes+Pitic+Monterrey/data=!4m7!3m6!1s0x866295c6d66020b5:0x9a3005ebfa6d6e9d!8m2!3d25.7032669!4d-100.3192294!16s%2Fg%2F11c2kyyyf7!19sChIJtSBg1saVYoYRnW5t-usFMJo
1,Rating 4.4,Transportes Monterrey S.A. de C.V.,Transportation service," Antiguo Camino a S. José de Los Sauces 100, Sin Nombre de Col 13, 66050 Cdad. Gral. Escobedo, N.L.",81 8154 9500,+528181549500,True,https://wa.me/528181549500,False,open,,,,False,4.4,,empresa de transporte de carga,Monterrey Mexico,2026-06-15,https://www.google.com/maps/place/Transportes+Monterrey+S.A.+de+C.V./data=!4m7!3m6!1s0x8662931bea81438f:0x52127fc01d28afe3!8m2!3d25.8092773!4d-100.292302!16s%2Fg%2F1tfkr5v5!19sChIJj0OB6huTYoYR468oHcB_ElI
1,Rating 4.1,QUIROZ GUERRERO ABOGADOS PENSION ISSSTE,Legal services," Priv. Horacio 22-Despacho 400, Polanco, Polanco I Secc, Miguel Hidalgo, 11510 Ciudad de México, CDMX",55 1432 4728,+525514324728,True,https://wa.me/525514324728,False,open,,,,False,4.1,,despacho juridico,Ciudad de Mexico,2026-06-15,https://www.google.com/maps/place/QUIROZ+GUERRERO+ABOGADOS+PENSION+ISSSTE/data=!4m7!3m6!1s0x85d1fefb906732e1:0x91f53f13d054f9d9!8m2!3d19.4348919!4d-99.2109558!16s%2Fg%2F11gdvqs7xy!19sChIJ4TJnkPv-0YUR2flU0BM_9ZE
0,,ABC ADMINISTRACION DE CONDOMINIOS,Business management consultant," WTC, Montecito 38, Nápoles, Benito Juárez, 03810 Ciudad de México, CDMX",55 7160 2925,+525571602925,True,https://wa.me/525571602925,False,open,,,,False,3.0,,administracion de condominios,Ciudad de Mexico,2026-06-15,https://www.google.com/maps/place/ABC+ADMINISTRACION+DE+CONDOMINIOS/data=!4m7!3m6!1s0x85d1ff71f4b4bf6d:0x631614d0449c64b2!8m2!3d19.3941439!4d-99.1740012!16s%2Fg%2F11_qnb4kh!19sChIJbb-09HH_0YURsmScRNAUFmM
0,,ADMINISTRACION DE CONDOMINIOS AVOC,Condominium complex," Claude Debussy 5607, Camichines Vallarta, 45030 Zapopan, Jal.",33 1093 8816,+523310938816,True,https://wa.me/523310938816,False,open,,,,False,,,administracion de condominios,Guadalajara Mexico,2026-06-15,https://www.google.com/maps/place/ADMINISTRACION+DE+CONDOMINIOS+AVOC/data=!4m7!3m6!1s0x8428afa2f78d2e3f:0xb2c7bc8e19ece65e!8m2!3d20.6751448!4d-103.4324323!16s%2Fg%2F11pzk7h6x0!19sChIJPy6N96KvKIQRXubsGY68x7I
0,,Administración de Condominios Los Cabos,Business administration service," C. Reforma 877-int 103, Capilla de Jesús, 44200 Guadalajara, Jal.",,,False,,False,open,,,,False,,,administracion de condominios,Guadalajara Mexico,2026-06-15,https://www.google.com/maps/place/Administraci%C3%B3n+de+Condominios+Los+Cabos/data=!4m7!3m6!1s0x8428b16c46fecff9:0xf4441bf474d70764!8m2!3d20.6799772!4d-103.3578938!16s%2Fg%2F11q99npllg!19sChIJ-c_-RmyxKIQRZAfXdPQbRPQ
0,,MEZZANINE Administracion de Condominios,Corporate office," Av. Dr. José Eleuterio González 250, San Jerónimo, 64430 Monterrey, N.L.",84011351,,False,,False,open,,,,False,,,administracion de condominios,Monterrey Mexico,2026-06-15,https://www.google.com/maps/place/MEZZANINE+Administracion+de+Condominios/data=!4m7!3m6!1s0x86629606df638ee3:0x20fbf444fa08ab9e!8m2!3d25.6793216!4d-100.3525725!16s%2Fg%2F11gdk0c29q!19sChIJ445j3waWYoYRnqsI-kT0-yA
0,,ADMINISTRACION DE INMUEBLES,Property administration service," Austral 300, Contry, 64859 Monterrey, N.L.",81 8187 7585,+528181877585,True,https://wa.me/528181877585,False,open,,,,False,,,administracion de condominios,Monterrey Mexico,2026-06-15,https://www.google.com/maps/place/ADMINISTRACION+DE+INMUEBLES/data=!4m7!3m6!1s0x8662bf1e4bb8ed25:0x8d9ed323fa3b4c82!8m2!3d25.6421528!4d-100.272446!16s%2Fg%2F11vy2lsjhb!19sChIJJe24Sx6_YoYRgkw7-iPTno0
0,,Administración AQUA,Condominium complex," Fuente de Loreto, 77560 Cancún, Q.R.",998 889 9730,+529988899730,True,https://wa.me/529988899730,False,open,,,,False,2.0,,administracion de condominios,Cancun Mexico,2026-06-15,https://www.google.com/maps/place/Administraci%C3%B3n+AQUA/data=!4m7!3m6!1s0x8f4c2bfb913ddec5:0x806008719a73f126!8m2!3d21.1049309!4d-86.8670108!16s%2Fg%2F11n98tdh55!19sChIJxd49kfsrTI8RJvFzmnEIYIA
0,,Administradora de Servicios e Insumos Residenciales Nueva Hera,Business administration service," Fray Diego de Altamirano 8141, Tres Cruces, 72595 Heroica Puebla de Zaragoza, Pue.",222 254 2727,+522222542727,True,https://wa.me/522222542727,False,open,,,,False,3.0,,administracion de condominios,Puebla Mexico,2026-06-15,https://www.google.com/maps/place/Administradora+de+Servicios+e+Insumos+Residenciales+Nueva+Hera/data=!4m7!3m6!1s0x85cfbf6e819329c7:0xc9ea9824007b422c!8m2!3d18.9887829!4d-98.1915122!16s%2Fg%2F11mb_f7y7c!19sChIJxymTgW6_z4URLEJ7ACSY6sk
0,,Administracion Bienes Raices FG,Real estate rental agency," Av 2 Pte 111, Centro, 72000 Heroica Puebla de Zaragoza, Pue.",222 232 0051,+522222320051,True,https://wa.me/522222320051,False,open,,,,False,,,administracion de condominios,Puebla Mexico,2026-06-15,https://www.google.com/maps/place/Administracion+Bienes+Raices+FG/data=!4m7!3m6!1s0x85cfc0e7612667ab:0x439e6a2f3b51fed6!8m2!3d19.0455024!4d-98.1993028!16s%2Fg%2F1t_hz9_w!19sChIJq2cmYefAz4UR1v5ROy9qnkM
0,,Administración de Fraccionamientos,Construction company," Blvd. Forjadores de Puebla 1-nº 48, Santiago Momoxpan, Ampliación Momoxpa, 72760 Heroica Puebla de Zaragoza, Pue.",222 659 2897,+522226592897,True,https://wa.me/522226592897,False,open,,,,False,,,administracion de condominios,Puebla Mexico,2026-06-15,https://www.google.com/maps/place/Administraci%C3%B3n+de+Fraccionamientos/data=!4m7!3m6!1s0x85cfc68a8a73ca27:0x27843e77a56f0ed5!8m2!3d19.0768183!4d-98.2639301!16s%2Fg%2F11k69cmljw!19sChIJJ8pziorGz4UR1Q5vpXc-hCc
0,,CAFIN Condominios,Government office," Aldama 8, Barrio del Calvario, 72702 San Juan Cuautlancingo, Pue.",,,False,,False,open,,,,False,1.0,,administracion de condominios,Puebla Mexico,2026-06-15,https://www.google.com/maps/place/CAFIN+Condominios/data=!4m7!3m6!1s0x85cfc5006d1d7a1d:0xbab32c96392230e3!8m2!3d19.108154!4d-98.2650251!16s%2Fg%2F11x7z786n0!19sChIJHXodbQDFz4UR4zAiOZYss7o
0,,Fletes y mudanzas,Moving service," Calz Legaria 14, Tacuba, Miguel Hidalgo, 11410 Ciudad de México, CDMX",55 7033 0307,+525570330307,True,https://wa.me/525570330307,False,open,,,,False,2.8,,fletes y mudanzas,Ciudad de Mexico,2026-06-15,https://www.google.com/maps/place/Fletes+y+mudanzas/data=!4m7!3m6!1s0x85d20275bc743f03:0x439ec9184b36755f!8m2!3d19.4579567!4d-99.1915438!16s%2Fg%2F1q2wcgz7b!19sChIJAz90vHUC0oURX3U2SxjJnkM
0,,FLETES Y MUDANZAS MONTERRE,Moving service," Av. Prof. Moisés Sáenz local 3, Mitras Centro, 64460 Monterrey, N.L.",81 2887 9005,+528128879005,True,https://wa.me/528128879005,False,open,,,,False,2.3,,fletes y mudanzas,Monterrey Mexico,2026-06-15,https://www.google.com/maps/place/FLETES+Y+MUDANZAS+MONTERRE/data=!4m7!3m6!1s0x866295dfe7859e9f:0xe97e956e55427cee!8m2!3d25.6966048!4d-100.3484179!16s%2Fg%2F11nchf_y2r!19sChIJn56F59-VYoYR7nxCVW6Vfuk
0,,Despacho Jurídico Caramador,Lawyer," Barcelona 2494, Santa Monica, 44220 Guadalajara, Jal.",,,False,,False,open,,,,False,3.5,,despacho juridico,Guadalajara Mexico,2026-06-15,https://www.google.com/maps/place/Despacho+Jur%C3%ADdico+Caramador/data=!4m7!3m6!1s0x8428b1c8a5755883:0xad9d20eaa0a129cb!8m2!3d20.7122131!4d-103.3474314!16s%2Fg%2F1hm5wd532!19sChIJg1h1pcixKIQRyymhoOogna0
